GEO_ID,ZIP_CODE_TABULATION_AREA,NAME,TOTAL_POPULATION_ESTIMATE,TRINIDADIAN_TOBAGONIAN_ESTIMATE,TRINIDADIAN_TOBAGONIAN_MOE,PERCENT_TRINIDADIAN_TOBAGONIAN
860Z200US25521,25521,ZCTA5 25521,897,0,13,0.000000
860Z200US25523,25523,ZCTA5 25523,2753,0,13,0.000000
860Z200US25524,25524,ZCTA5 25524,2533,0,13,0.000000
860Z200US25526,25526,ZCTA5 25526,22514,0,24,0.000000
860Z200US25529,25529,ZCTA5 25529,1027,0,13,0.000000
860Z200US25530,25530,ZCTA5 25530,6856,0,18,0.000000
860Z200US25534,25534,ZCTA5 25534,65,0,13,0.000000
860Z200US25535,25535,ZCTA5 25535,2461,0,13,0.000000
860Z200US25537,25537,ZCTA5 25537,1855,0,13,0.000000
860Z200US25540,25540,ZCTA5 25540,192,0,13,0.000000
860Z200US25541,25541,ZCTA5 25541,9318,0,18,0.000000
860Z200US25544,25544,ZCTA5 25544,16,0,13,0.000000
860Z200US25545,25545,ZCTA5 25545,5670,0,18,0.000000
860Z200US25547,25547,ZCTA5 25547,583,0,13,0.000000
860Z200US25550,25550,ZCTA5 25550,8963,0,18,0.000000
860Z200US25555,25555,ZCTA5 25555,2008,0,13,0.000000
860Z200US25557,25557,ZCTA5 25557,1251,0,13,0.000000
860Z200US25559,25559,ZCTA5 25559,1899,0,13,0.000000
860Z200US25560,25560,ZCTA5 25560,9303,0,18,0.000000
860Z200US25564,25564,ZCTA5 25564,1335,0,13,0.000000
860Z200US25565,25565,ZCTA5 25565,774,0,13,0.000000
860Z200US25567,25567,ZCTA5 25567,823,0,13,0.000000
860Z200US25570,25570,ZCTA5 25570,6445,0,18,0.000000
860Z200US25571,25571,ZCTA5 25571,1365,0,13,0.000000
860Z200US25573,25573,ZCTA5 25573,600,0,13,0.000000
860Z200US25601,25601,ZCTA5 25601,4380,0,13,0.000000
860Z200US25606,25606,ZCTA5 25606,1341,0,13,0.000000
860Z200US25607,25607,ZCTA5 25607,847,0,13,0.000000
860Z200US25608,25608,ZCTA5 25608,1051,0,13,0.000000
860Z200US25611,25611,ZCTA5 25611,1211,0,13,0.000000
860Z200US25612,25612,ZCTA5 25612,198,0,13,0.000000
860Z200US25617,25617,ZCTA5 25617,163,0,13,0.000000
860Z200US25621,25621,ZCTA5 25621,1739,0,13,0.000000
860Z200US25624,25624,ZCTA5 25624,388,0,13,0.000000
860Z200US25625,25625,ZCTA5 25625,1445,0,13,0.000000
860Z200US25628,25628,ZCTA5 25628,440,0,13,0.000000
860Z200US25630,25630,ZCTA5 25630,279,0,13,0.000000
860Z200US25632,25632,ZCTA5 25632,663,0,13,0.000000
860Z200US25634,25634,ZCTA5 25634,1358,0,13,0.000000
860Z200US25635,25635,ZCTA5 25635,1408,0,13,0.000000
860Z200US25637,25637,ZCTA5 25637,1004,0,13,0.000000
860Z200US25638,25638,ZCTA5 25638,249,0,13,0.000000
860Z200US25639,25639,ZCTA5 25639,544,0,13,0.000000
860Z200US25644,25644,ZCTA5 25644,761,0,13,0.000000
860Z200US25646,25646,ZCTA5 25646,1204,0,13,0.000000
860Z200US25647,25647,ZCTA5 25647,140,0,13,0.000000
860Z200US25649,25649,ZCTA5 25649,1722,0,13,0.000000
860Z200US25650,25650,ZCTA5 25650,86,0,13,0.000000
860Z200US25651,25651,ZCTA5 25651,533,0,13,0.000000
860Z200US25652,25652,ZCTA5 25652,1524,0,13,0.000000
860Z200US25653,25653,ZCTA5 25653,74,0,13,0.000000
860Z200US25654,25654,ZCTA5 25654,346,0,13,0.000000
860Z200US25661,25661,ZCTA5 25661,4277,0,13,0.000000
860Z200US25666,25666,ZCTA5 25666,145,0,13,0.000000
860Z200US25667,25667,ZCTA5 25667,467,0,13,0.000000
860Z200US25669,25669,ZCTA5 25669,633,0,13,0.000000
860Z200US25670,25670,ZCTA5 25670,3203,0,13,0.000000
860Z200US25671,25671,ZCTA5 25671,1898,0,13,0.000000
860Z200US25672,25672,ZCTA5 25672,377,0,13,0.000000
860Z200US25674,25674,ZCTA5 25674,1999,0,13,0.000000
860Z200US25676,25676,ZCTA5 25676,1239,0,13,0.000000
860Z200US25678,25678,ZCTA5 25678,1336,0,13,0.000000
860Z200US25685,25685,ZCTA5 25685,763,0,13,0.000000
860Z200US25688,25688,ZCTA5 25688,361,0,13,0.000000
860Z200US25690,25690,ZCTA5 25690,742,0,13,0.000000
860Z200US25692,25692,ZCTA5 25692,1395,0,13,0.000000
860Z200US25696,25696,ZCTA5 25696,1241,0,13,0.000000
860Z200US25699,25699,ZCTA5 25699,30,0,13,0.000000
860Z200US25701,25701,ZCTA5 25701,21197,0,24,0.000000
860Z200US25702,25702,ZCTA5 25702,7188,0,18,0.000000
860Z200US25703,25703,ZCTA5 25703,4598,0,13,0.000000
860Z200US25704,25704,ZCTA5 25704,14351,0,20,0.000000
860Z200US25705,25705,ZCTA5 25705,20922,0,24,0.000000
860Z200US25755,25755,ZCTA5 25755,1644,0,13,0.000000
860Z200US25801,25801,ZCTA5 25801,31128,0,27,0.000000
860Z200US25810,25810,ZCTA5 25810,109,0,13,0.000000
860Z200US25811,25811,ZCTA5 25811,37,0,13,0.000000
860Z200US25812,25812,ZCTA5 25812,1339,0,13,0.000000
860Z200US25813,25813,ZCTA5 25813,6958,0,18,0.000000
860Z200US25817,25817,ZCTA5 25817,195,0,13,0.000000
860Z200US25818,25818,ZCTA5 25818,163,0,13,0.000000
860Z200US25820,25820,ZCTA5 25820,583,0,13,0.000000
860Z200US25823,25823,ZCTA5 25823,423,0,13,0.000000
860Z200US25825,25825,ZCTA5 25825,2659,0,13,0.000000
860Z200US25826,25826,ZCTA5 25826,700,0,13,0.000000
860Z200US25827,25827,ZCTA5 25827,1380,0,13,0.000000
860Z200US25831,25831,ZCTA5 25831,1389,0,13,0.000000
860Z200US25832,25832,ZCTA5 25832,4818,0,13,0.000000
860Z200US25836,25836,ZCTA5 25836,1333,0,13,0.000000
860Z200US25837,25837,ZCTA5 25837,314,0,13,0.000000
860Z200US25839,25839,ZCTA5 25839,390,0,13,0.000000
860Z200US25840,25840,ZCTA5 25840,7746,0,18,0.000000
860Z200US25841,25841,ZCTA5 25841,526,0,13,0.000000
860Z200US25843,25843,ZCTA5 25843,986,0,13,0.000000
860Z200US25844,25844,ZCTA5 25844,607,0,13,0.000000
860Z200US25845,25845,ZCTA5 25845,596,0,13,0.000000
860Z200US25846,25846,ZCTA5 25846,34,0,13,0.000000
860Z200US25848,25848,ZCTA5 25848,131,0,13,0.000000
860Z200US25849,25849,ZCTA5 25849,193,0,13,0.000000
860Z200US25851,25851,ZCTA5 25851,0,0,13,
860Z200US25853,25853,ZCTA5 25853,106,0,13,0.000000
860Z200US25854,25854,ZCTA5 25854,704,0,13,0.000000
860Z200US25855,25855,ZCTA5 25855,339,0,13,0.000000
860Z200US25857,25857,ZCTA5 25857,0,0,13,
860Z200US25862,25862,ZCTA5 25862,216,0,13,0.000000
860Z200US25864,25864,ZCTA5 25864,299,0,13,0.000000
860Z200US25865,25865,ZCTA5 25865,1573,0,13,0.000000
860Z200US25866,25866,ZCTA5 25866,308,0,13,0.000000
860Z200US25868,25868,ZCTA5 25868,610,0,13,0.000000
860Z200US25870,25870,ZCTA5 25870,19,0,13,0.000000
860Z200US25871,25871,ZCTA5 25871,778,0,13,0.000000
860Z200US25873,25873,ZCTA5 25873,926,0,13,0.000000
860Z200US25875,25875,ZCTA5 25875,779,0,13,0.000000
860Z200US25876,25876,ZCTA5 25876,90,0,13,0.000000
860Z200US25878,25878,ZCTA5 25878,1094,0,13,0.000000
860Z200US25879,25879,ZCTA5 25879,273,0,13,0.000000
860Z200US25880,25880,ZCTA5 25880,6163,0,18,0.000000
860Z200US25882,25882,ZCTA5 25882,2268,0,13,0.000000
860Z200US25901,25901,ZCTA5 25901,10012,0,20,0.000000
860Z200US25902,25902,ZCTA5 25902,260,0,13,0.000000
860Z200US25904,25904,ZCTA5 25904,559,0,13,0.000000
860Z200US25907,25907,ZCTA5 25907,283,0,13,0.000000
860Z200US25908,25908,ZCTA5 25908,130,0,13,0.000000
860Z200US25909,25909,ZCTA5 25909,836,0,13,0.000000
860Z200US25911,25911,ZCTA5 25911,160,0,13,0.000000
860Z200US25913,25913,ZCTA5 25913,137,0,13,0.000000
860Z200US25915,25915,ZCTA5 25915,252,0,13,0.000000
860Z200US25916,25916,ZCTA5 25916,200,0,13,0.000000
860Z200US25917,25917,ZCTA5 25917,1255,0,13,0.000000
860Z200US25918,25918,ZCTA5 25918,4844,0,13,0.000000
860Z200US25920,25920,ZCTA5 25920,330,0,13,0.000000
860Z200US25921,25921,ZCTA5 25921,1989,0,13,0.000000
860Z200US25922,25922,ZCTA5 25922,63,0,13,0.000000
860Z200US25928,25928,ZCTA5 25928,803,0,13,0.000000
860Z200US25932,25932,ZCTA5 25932,167,0,13,0.000000
860Z200US25936,25936,ZCTA5 25936,5,0,13,0.000000
860Z200US25938,25938,ZCTA5 25938,1739,0,13,0.000000
860Z200US25942,25942,ZCTA5 25942,32,0,13,0.000000
860Z200US25943,25943,ZCTA5 25943,0,0,13,
860Z200US25951,25951,ZCTA5 25951,4904,0,13,0.000000
860Z200US25958,25958,ZCTA5 25958,483,0,13,0.000000
860Z200US25962,25962,ZCTA5 25962,3302,0,13,0.000000
860Z200US25966,25966,ZCTA5 25966,95,0,13,0.000000
860Z200US25969,25969,ZCTA5 25969,1826,0,13,0.000000
860Z200US25971,25971,ZCTA5 25971,1438,0,13,0.000000
860Z200US25972,25972,ZCTA5 25972,352,0,13,0.000000
860Z200US25976,25976,ZCTA5 25976,2469,0,13,0.000000
860Z200US25977,25977,ZCTA5 25977,50,0,13,0.000000
860Z200US25978,25978,ZCTA5 25978,534,0,13,0.000000
860Z200US25979,25979,ZCTA5 25979,541,0,13,0.000000
860Z200US25981,25981,ZCTA5 25981,842,0,13,0.000000
860Z200US25984,25984,ZCTA5 25984,2014,0,13,0.000000
860Z200US25985,25985,ZCTA5 25985,366,0,13,0.000000
860Z200US25986,25986,ZCTA5 25986,257,0,13,0.000000
860Z200US25989,25989,ZCTA5 25989,471,0,13,0.000000
860Z200US26003,26003,ZCTA5 26003,39982,0,27,0.000000
860Z200US26030,26030,ZCTA5 26030,443,0,13,0.000000
860Z200US26031,26031,ZCTA5 26031,1770,0,13,0.000000
860Z200US26032,26032,ZCTA5 26032,1061,0,13,0.000000
860Z200US26033,26033,ZCTA5 26033,1801,0,13,0.000000
860Z200US26034,26034,ZCTA5 26034,4664,0,13,0.000000
860Z200US26035,26035,ZCTA5 26035,2491,0,13,0.000000
860Z200US26036,26036,ZCTA5 26036,712,0,13,0.000000
860Z200US26037,26037,ZCTA5 26037,5714,0,18,0.000000
860Z200US26038,26038,ZCTA5 26038,2752,0,13,0.000000
860Z200US26039,26039,ZCTA5 26039,493,0,13,0.000000
860Z200US26040,26040,ZCTA5 26040,1899,0,13,0.000000
860Z200US26041,26041,ZCTA5 26041,15254,0,20,0.000000
860Z200US26047,26047,ZCTA5 26047,5357,0,18,0.000000
860Z200US26050,26050,ZCTA5 26050,1357,0,13,0.000000
860Z200US26055,26055,ZCTA5 26055,1139,0,13,0.000000
860Z200US26056,26056,ZCTA5 26056,233,0,13,0.000000
860Z200US26058,26058,ZCTA5 26058,17,0,13,0.000000
860Z200US26059,26059,ZCTA5 26059,2888,0,13,0.000000
860Z200US26060,26060,ZCTA5 26060,1655,0,13,0.000000
860Z200US26062,26062,ZCTA5 26062,20578,7,12,0.034017
860Z200US26070,26070,ZCTA5 26070,7741,0,18,0.000000
860Z200US26074,26074,ZCTA5 26074,1391,0,13,0.000000
860Z200US26075,26075,ZCTA5 26075,519,0,13,0.000000
860Z200US26101,26101,ZCTA5 26101,28005,0,24,0.000000
860Z200US26104,26104,ZCTA5 26104,16805,0,20,0.000000
860Z200US26105,26105,ZCTA5 26105,12107,0,20,0.000000
860Z200US26133,26133,ZCTA5 26133,1210,0,13,0.000000
860Z200US26134,26134,ZCTA5 26134,902,0,13,0.000000
860Z200US26136,26136,ZCTA5 26136,307,0,13,0.000000
860Z200US26137,26137,ZCTA5 26137,818,0,13,0.000000
860Z200US26138,26138,ZCTA5 26138,58,0,13,0.000000
860Z200US26141,26141,ZCTA5 26141,356,0,13,0.000000
860Z200US26142,26142,ZCTA5 26142,2262,0,13,0.000000
860Z200US26143,26143,ZCTA5 26143,3363,0,13,0.000000
860Z200US26146,26146,ZCTA5 26146,1215,0,13,0.000000
860Z200US26147,26147,ZCTA5 26147,2089,0,13,0.000000
860Z200US26148,26148,ZCTA5 26148,164,0,13,0.000000
860Z200US26149,26149,ZCTA5 26149,2314,0,13,0.000000
860Z200US26150,26150,ZCTA5 26150,5869,0,18,0.000000
860Z200US26151,26151,ZCTA5 26151,572,0,13,0.000000
860Z200US26152,26152,ZCTA5 26152,0,0,13,
860Z200US26155,26155,ZCTA5 26155,8003,0,18,0.000000
860Z200US26159,26159,ZCTA5 26159,2446,0,13,0.000000
860Z200US26160,26160,ZCTA5 26160,1163,0,13,0.000000
860Z200US26161,26161,ZCTA5 26161,415,0,13,0.000000
860Z200US26162,26162,ZCTA5 26162,0,0,13,
860Z200US26164,26164,ZCTA5 26164,7435,0,18,0.000000
860Z200US26167,26167,ZCTA5 26167,474,0,13,0.000000
860Z200US26169,26169,ZCTA5 26169,726,0,13,0.000000
860Z200US26170,26170,ZCTA5 26170,5701,0,18,0.000000
860Z200US26175,26175,ZCTA5 26175,2991,0,13,0.000000
860Z200US26178,26178,ZCTA5 26178,184,0,13,0.000000
860Z200US26180,26180,ZCTA5 26180,2106,0,13,0.000000
860Z200US26181,26181,ZCTA5 26181,6167,0,18,0.000000
860Z200US26184,26184,ZCTA5 26184,2352,0,13,0.000000
860Z200US26187,26187,ZCTA5 26187,6060,0,18,0.000000
860Z200US26201,26201,ZCTA5 26201,18689,0,20,0.000000
860Z200US26202,26202,ZCTA5 26202,457,0,13,0.000000
860Z200US26203,26203,ZCTA5 26203,312,0,13,0.000000
860Z200US26205,26205,ZCTA5 26205,2957,0,13,0.000000
860Z200US26206,26206,ZCTA5 26206,2807,0,13,0.000000
860Z200US26208,26208,ZCTA5 26208,893,0,13,0.000000
860Z200US26209,26209,ZCTA5 26209,63,0,13,0.000000
860Z200US26210,26210,ZCTA5 26210,124,0,13,0.000000
860Z200US26215,26215,ZCTA5 26215,166,0,13,0.000000
860Z200US26217,26217,ZCTA5 26217,283,0,13,0.000000
860Z200US26218,26218,ZCTA5 26218,2883,0,13,0.000000
860Z200US26222,26222,ZCTA5 26222,309,0,13,0.000000
860Z200US26224,26224,ZCTA5 26224,311,0,13,0.000000
860Z200US26228,26228,ZCTA5 26228,42,0,13,0.000000
860Z200US26230,26230,ZCTA5 26230,37,0,13,0.000000
860Z200US26234,26234,ZCTA5 26234,1045,0,13,0.000000
860Z200US26236,26236,ZCTA5 26236,19,0,13,0.000000
860Z200US26237,26237,ZCTA5 26237,579,0,13,0.000000
860Z200US26238,26238,ZCTA5 26238,1107,0,13,0.000000
860Z200US26241,26241,ZCTA5 26241,14102,0,20,0.000000
860Z200US26250,26250,ZCTA5 26250,5322,0,18,0.000000
860Z200US26253,26253,ZCTA5 26253,2589,0,13,0.000000
860Z200US26254,26254,ZCTA5 26254,137,0,13,0.000000
860Z200US26257,26257,ZCTA5 26257,820,0,13,0.000000
860Z200US26259,26259,ZCTA5 26259,113,0,13,0.000000
860Z200US26260,26260,ZCTA5 26260,1194,0,13,0.000000
860Z200US26261,26261,ZCTA5 26261,2760,0,13,0.000000
860Z200US26263,26263,ZCTA5 26263,206,0,13,0.000000
860Z200US26264,26264,ZCTA5 26264,618,0,13,0.000000
860Z200US26266,26266,ZCTA5 26266,217,0,13,0.000000
860Z200US26267,26267,ZCTA5 26267,650,0,13,0.000000
860Z200US26268,26268,ZCTA5 26268,34,0,13,0.000000
860Z200US26269,26269,ZCTA5 26269,843,0,13,0.000000
860Z200US26270,26270,ZCTA5 26270,934,0,13,0.000000
860Z200US26271,26271,ZCTA5 26271,299,0,13,0.000000
860Z200US26273,26273,ZCTA5 26273,1964,0,13,0.000000
860Z200US26275,26275,ZCTA5 26275,520,0,13,0.000000
860Z200US26276,26276,ZCTA5 26276,797,0,13,0.000000
860Z200US26278,26278,ZCTA5 26278,622,0,13,0.000000
860Z200US26280,26280,ZCTA5 26280,1390,0,13,0.000000
860Z200US26282,26282,ZCTA5 26282,205,0,13,0.000000
860Z200US26283,26283,ZCTA5 26283,1410,0,13,0.000000
860Z200US26285,26285,ZCTA5 26285,261,0,13,0.000000
860Z200US26287,26287,ZCTA5 26287,3034,0,13,0.000000
860Z200US26288,26288,ZCTA5 26288,3148,0,13,0.000000
860Z200US26289,26289,ZCTA5 26289,11,0,13,0.000000
860Z200US26291,26291,ZCTA5 26291,12,0,13,0.000000
860Z200US26292,26292,ZCTA5 26292,789,0,13,0.000000
860Z200US26293,26293,ZCTA5 26293,661,0,13,0.000000
860Z200US26294,26294,ZCTA5 26294,744,0,13,0.000000
860Z200US26296,26296,ZCTA5 26296,0,0,13,
860Z200US26298,26298,ZCTA5 26298,20,0,13,0.000000
860Z200US26301,26301,ZCTA5 26301,28716,0,24,0.000000
860Z200US26320,26320,ZCTA5 26320,723,0,13,0.000000
860Z200US26321,26321,ZCTA5 26321,344,0,13,0.000000
860Z200US26323,26323,ZCTA5 26323,382,0,13,0.000000
860Z200US26325,26325,ZCTA5 26325,221,0,13,0.000000
860Z200US26327,26327,ZCTA5 26327,51,0,13,0.000000
860Z200US26330,26330,ZCTA5 26330,15600,0,20,0.000000
860Z200US26335,26335,ZCTA5 26335,1149,0,13,0.000000
860Z200US26337,26337,ZCTA5 26337,806,0,13,0.000000
860Z200US26338,26338,ZCTA5 26338,518,0,13,0.000000
860Z200US26339,26339,ZCTA5 26339,223,0,13,0.000000
860Z200US26342,26342,ZCTA5 26342,483,0,13,0.000000
860Z200US26343,26343,ZCTA5 26343,419,0,13,0.000000
860Z200US26346,26346,ZCTA5 26346,675,0,13,0.000000
860Z200US26347,26347,ZCTA5 26347,2807,2,4,0.071250
860Z200US26348,26348,ZCTA5 26348,184,0,13,0.000000
860Z200US26349,26349,ZCTA5 26349,157,0,13,0.000000
860Z200US26351,26351,ZCTA5 26351,4440,0,13,0.000000
860Z200US26354,26354,ZCTA5 26354,9558,0,18,0.000000
860Z200US26361,26361,ZCTA5 26361,102,0,13,0.000000
860Z200US26362,26362,ZCTA5 26362,3270,0,13,0.000000
860Z200US26366,26366,ZCTA5 26366,13,0,13,0.000000
860Z200US26369,26369,ZCTA5 26369,387,0,13,0.000000
860Z200US26372,26372,ZCTA5 26372,635,0,13,0.000000
860Z200US26374,26374,ZCTA5 26374,1676,0,13,0.000000
860Z200US26376,26376,ZCTA5 26376,487,0,13,0.000000
860Z200US26377,26377,ZCTA5 26377,654,0,13,0.000000
860Z200US26378,26378,ZCTA5 26378,4778,0,13,0.000000
860Z200US26384,26384,ZCTA5 26384,201,0,13,0.000000
860Z200US26385,26385,ZCTA5 26385,2870,0,13,0.000000
860Z200US26386,26386,ZCTA5 26386,2243,0,13,0.000000
860Z200US26404,26404,ZCTA5 26404,113,0,13,0.000000
860Z200US26405,26405,ZCTA5 26405,803,0,13,0.000000
860Z200US26408,26408,ZCTA5 26408,2043,0,13,0.000000
860Z200US26410,26410,ZCTA5 26410,577,0,13,0.000000
860Z200US26411,26411,ZCTA5 26411,554,0,13,0.000000
860Z200US26412,26412,ZCTA5 26412,767,0,13,0.000000
860Z200US26415,26415,ZCTA5 26415,3308,0,13,0.000000
860Z200US26416,26416,ZCTA5 26416,7693,0,18,0.000000
860Z200US26419,26419,ZCTA5 26419,758,0,13,0.000000
860Z200US26421,26421,ZCTA5 26421,198,0,13,0.000000
860Z200US26422,26422,ZCTA5 26422,94,0,13,0.000000
860Z200US26424,26424,ZCTA5 26424,290,0,13,0.000000
860Z200US26425,26425,ZCTA5 26425,999,0,13,0.000000
860Z200US26426,26426,ZCTA5 26426,7575,0,18,0.000000
860Z200US26430,26430,ZCTA5 26430,216,0,13,0.000000
860Z200US26431,26431,ZCTA5 26431,6271,0,18,0.000000
860Z200US26435,26435,ZCTA5 26435,87,0,13,0.000000
860Z200US26436,26436,ZCTA5 26436,310,0,13,0.000000
860Z200US26437,26437,ZCTA5 26437,502,0,13,0.000000
860Z200US26438,26438,ZCTA5 26438,87,0,13,0.000000
860Z200US26440,26440,ZCTA5 26440,1046,0,13,0.000000
860Z200US26443,26443,ZCTA5 26443,450,0,13,0.000000
860Z200US26444,26444,ZCTA5 26444,3490,0,13,0.000000
860Z200US26447,26447,ZCTA5 26447,1174,0,13,0.000000
860Z200US26448,26448,ZCTA5 26448,1005,0,13,0.000000
860Z200US26451,26451,ZCTA5 26451,591,0,13,0.000000
860Z200US26452,26452,ZCTA5 26452,9220,0,18,0.000000
860Z200US26456,26456,ZCTA5 26456,2998,0,13,0.000000
860Z200US26463,26463,ZCTA5 26463,246,0,13,0.000000
860Z200US26501,26501,ZCTA5 26501,19529,0,20,0.000000
860Z200US26505,26505,ZCTA5 26505,37492,0,27,0.000000
860Z200US26506,26506,ZCTA5 26506,1476,0,13,0.000000
860Z200US26508,26508,ZCTA5 26508,40231,0,27,0.000000
860Z200US26519,26519,ZCTA5 26519,2363,0,13,0.000000
860Z200US26520,26520,ZCTA5 26520,483,0,13,0.000000
860Z200US26521,26521,ZCTA5 26521,113,0,13,0.000000
860Z200US26524,26524,ZCTA5 26524,77,0,13,0.000000
860Z200US26525,26525,ZCTA5 26525,8630,0,18,0.000000
860Z200US26534,26534,ZCTA5 26534,792,0,13,0.000000
860Z200US26537,26537,ZCTA5 26537,5276,0,18,0.000000
860Z200US26541,26541,ZCTA5 26541,3254,0,13,0.000000
860Z200US26542,26542,ZCTA5 26542,2067,0,13,0.000000
860Z200US26543,26543,ZCTA5 26543,0,0,13,
860Z200US26544,26544,ZCTA5 26544,0,0,13,
860Z200US26546,26546,ZCTA5 26546,341,0,13,0.000000
860Z200US26547,26547,ZCTA5 26547,2828,0,13,0.000000
860Z200US26554,26554,ZCTA5 26554,42118,0,27,0.000000
860Z200US26559,26559,ZCTA5 26559,1619,0,13,0.000000
860Z200US26560,26560,ZCTA5 26560,153,0,13,0.000000
860Z200US26562,26562,ZCTA5 26562,721,0,13,0.000000
860Z200US26563,26563,ZCTA5 26563,261,0,13,0.000000
860Z200US26568,26568,ZCTA5 26568,650,0,13,0.000000
860Z200US26570,26570,ZCTA5 26570,3350,0,13,0.000000
860Z200US26571,26571,ZCTA5 26571,1788,0,13,0.000000
860Z200US26572,26572,ZCTA5 26572,114,0,13,0.000000
860Z200US26574,26574,ZCTA5 26574,506,0,13,0.000000
860Z200US26575,26575,ZCTA5 26575,523,0,13,0.000000
860Z200US26576,26576,ZCTA5 26576,634,0,13,0.000000
860Z200US26581,26581,ZCTA5 26581,870,0,13,0.000000
860Z200US26582,26582,ZCTA5 26582,3743,0,13,0.000000
860Z200US26585,26585,ZCTA5 26585,977,0,13,0.000000
860Z200US26586,26586,ZCTA5 26586,58,0,13,0.000000
860Z200US26587,26587,ZCTA5 26587,98,0,13,0.000000
860Z200US26588,26588,ZCTA5 26588,2635,0,13,0.000000
860Z200US26590,26590,ZCTA5 26590,550,0,13,0.000000
860Z200US26591,26591,ZCTA5 26591,1568,0,13,0.000000
860Z200US26601,26601,ZCTA5 26601,4121,0,13,0.000000
860Z200US26610,26610,ZCTA5 26610,723,0,13,0.000000
860Z200US26611,26611,ZCTA5 26611,69,0,13,0.000000
860Z200US26615,26615,ZCTA5 26615,115,0,13,0.000000
860Z200US26617,26617,ZCTA5 26617,763,0,13,0.000000
860Z200US26619,26619,ZCTA5 26619,695,0,13,0.000000
860Z200US26621,26621,ZCTA5 26621,744,0,13,0.000000
860Z200US26623,26623,ZCTA5 26623,1425,0,13,0.000000
860Z200US26624,26624,ZCTA5 26624,2219,0,13,0.000000
860Z200US26627,26627,ZCTA5 26627,357,0,13,0.000000
860Z200US26629,26629,ZCTA5 26629,257,0,13,0.000000
860Z200US26631,26631,ZCTA5 26631,214,0,13,0.000000
860Z200US26636,26636,ZCTA5 26636,288,0,13,0.000000
860Z200US26638,26638,ZCTA5 26638,89,0,13,0.000000
860Z200US26651,26651,ZCTA5 26651,9067,0,18,0.000000
860Z200US26656,26656,ZCTA5 26656,414,0,13,0.000000
860Z200US26660,26660,ZCTA5 26660,449,0,13,0.000000
860Z200US26662,26662,ZCTA5 26662,743,0,13,0.000000
860Z200US26667,26667,ZCTA5 26667,136,0,13,0.000000
860Z200US26671,26671,ZCTA5 26671,459,0,13,0.000000
860Z200US26676,26676,ZCTA5 26676,126,0,13,0.000000
860Z200US26678,26678,ZCTA5 26678,1427,0,13,0.000000
860Z200US26679,26679,ZCTA5 26679,1628,0,13,0.000000
860Z200US26680,26680,ZCTA5 26680,307,0,13,0.000000
860Z200US26681,26681,ZCTA5 26681,871,0,13,0.000000
860Z200US26684,26684,ZCTA5 26684,275,0,13,0.000000
860Z200US26690,26690,ZCTA5 26690,824,0,13,0.000000
860Z200US26691,26691,ZCTA5 26691,741,0,13,0.000000
860Z200US26704,26704,ZCTA5 26704,5148,0,18,0.000000
860Z200US26705,26705,ZCTA5 26705,716,0,13,0.000000
860Z200US26707,26707,ZCTA5 26707,299,0,13,0.000000
860Z200US26710,26710,ZCTA5 26710,1912,0,13,0.000000
860Z200US26711,26711,ZCTA5 26711,2724,0,13,0.000000
860Z200US26714,26714,ZCTA5 26714,441,0,13,0.000000
860Z200US26716,26716,ZCTA5 26716,944,0,13,0.000000
860Z200US26717,26717,ZCTA5 26717,1593,0,13,0.000000
860Z200US26719,26719,ZCTA5 26719,2082,0,13,0.000000
860Z200US26720,26720,ZCTA5 26720,54,0,13,0.000000
860Z200US26722,26722,ZCTA5 26722,496,0,13,0.000000
860Z200US26726,26726,ZCTA5 26726,12629,0,20,0.000000
860Z200US26731,26731,ZCTA5 26731,276,0,13,0.000000
860Z200US26739,26739,ZCTA5 26739,702,0,13,0.000000
860Z200US26743,26743,ZCTA5 26743,2216,0,13,0.000000
860Z200US26750,26750,ZCTA5 26750,759,0,13,0.000000
860Z200US26753,26753,ZCTA5 26753,5960,0,18,0.000000
860Z200US26755,26755,ZCTA5 26755,607,0,13,0.000000
860Z200US26757,26757,ZCTA5 26757,7029,0,18,0.000000
860Z200US26761,26761,ZCTA5 26761,425,0,13,0.000000
860Z200US26763,26763,ZCTA5 26763,1253,0,13,0.000000
860Z200US26764,26764,ZCTA5 26764,4175,0,13,0.000000
860Z200US26767,26767,ZCTA5 26767,393,0,13,0.000000
860Z200US26801,26801,ZCTA5 26801,1517,0,13,0.000000
860Z200US26802,26802,ZCTA5 26802,893,0,13,0.000000
860Z200US26804,26804,ZCTA5 26804,530,0,13,0.000000
860Z200US26807,26807,ZCTA5 26807,2228,0,13,0.000000
860Z200US26808,26808,ZCTA5 26808,903,0,13,0.000000
860Z200US26810,26810,ZCTA5 26810,319,0,13,0.000000
860Z200US26812,26812,ZCTA5 26812,1525,0,13,0.000000
860Z200US26814,26814,ZCTA5 26814,440,0,13,0.000000
860Z200US26815,26815,ZCTA5 26815,539,0,13,0.000000
860Z200US26817,26817,ZCTA5 26817,425,0,13,0.000000
860Z200US26818,26818,ZCTA5 26818,1616,0,13,0.000000
860Z200US26823,26823,ZCTA5 26823,109,0,13,0.000000
860Z200US26833,26833,ZCTA5 26833,2890,0,13,0.000000
860Z200US26836,26836,ZCTA5 26836,5625,0,18,0.000000
860Z200US26838,26838,ZCTA5 26838,0,0,13,
860Z200US26845,26845,ZCTA5 26845,1015,0,13,0.000000
