GEO_ID,ZIP_CODE_TABULATION_AREA,NAME,TOTAL_POPULATION_ESTIMATE,TRINIDADIAN_TOBAGONIAN_ESTIMATE,TRINIDADIAN_TOBAGONIAN_MOE,PERCENT_TRINIDADIAN_TOBAGONIAN,LAT,LON
860Z200US45815,45815,ZCTA5 45815,81,0,13,0.000000,41.156945,-83.942593
860Z200US45816,45816,ZCTA5 45816,351,0,13,0.000000,41.004537,-83.794005
860Z200US45817,45817,ZCTA5 45817,5926,0,18,0.000000,40.878759,-83.883975
860Z200US45819,45819,ZCTA5 45819,226,0,13,0.000000,40.623958,-84.260391
860Z200US45820,45820,ZCTA5 45820,581,0,13,0.000000,40.830753,-84.084489
860Z200US45821,45821,ZCTA5 45821,759,0,13,0.000000,41.225764,-84.560946
860Z200US45822,45822,ZCTA5 45822,19957,61,78,0.305657,40.555729,-84.598627
860Z200US45826,45826,ZCTA5 45826,394,0,13,0.000000,40.436217,-84.493693
860Z200US45827,45827,ZCTA5 45827,2186,0,13,0.000000,40.998103,-84.298851
860Z200US45828,45828,ZCTA5 45828,6404,0,18,0.000000,40.483642,-84.682889
860Z200US45830,45830,ZCTA5 45830,5199,0,18,0.000000,40.90846,-84.095933
860Z200US45831,45831,ZCTA5 45831,3233,0,13,0.000000,41.11376,-84.254987
860Z200US45832,45832,ZCTA5 45832,3230,0,13,0.000000,40.926421,-84.730092
860Z200US45833,45833,ZCTA5 45833,10919,0,20,0.000000,40.832782,-84.352902
860Z200US45835,45835,ZCTA5 45835,449,0,13,0.000000,40.754415,-83.699893
860Z200US45836,45836,ZCTA5 45836,1573,0,13,0.000000,40.793407,-83.643202
860Z200US45838,45838,ZCTA5 45838,72,0,13,0.000000,40.740406,-84.477816
860Z200US45840,45840,ZCTA5 45840,54559,0,30,0.000000,41.025894,-83.648894
860Z200US45841,45841,ZCTA5 45841,924,0,13,0.000000,40.881236,-83.731999
860Z200US45843,45843,ZCTA5 45843,4184,0,13,0.000000,40.786339,-83.546244
860Z200US45844,45844,ZCTA5 45844,3059,0,13,0.000000,40.913832,-84.287383
860Z200US45845,45845,ZCTA5 45845,3429,0,13,0.000000,40.331338,-84.382544
860Z200US45846,45846,ZCTA5 45846,4644,0,13,0.000000,40.412021,-84.74813
860Z200US45848,45848,ZCTA5 45848,76,0,13,0.000000,41.024493,-84.077088
860Z200US45849,45849,ZCTA5 45849,1002,0,13,0.000000,41.013772,-84.446662
860Z200US45850,45850,ZCTA5 45850,3559,0,13,0.000000,40.704713,-83.918297
860Z200US45851,45851,ZCTA5 45851,524,0,13,0.000000,41.032676,-84.602883
860Z200US45853,45853,ZCTA5 45853,1526,0,13,0.000000,40.986494,-84.195186
860Z200US45854,45854,ZCTA5 45854,293,0,13,0.000000,40.760105,-83.952122
860Z200US45855,45855,ZCTA5 45855,182,0,13,0.000000,41.088192,-84.58349
860Z200US45856,45856,ZCTA5 45856,5042,0,18,0.000000,41.111757,-83.999825
860Z200US45858,45858,ZCTA5 45858,2795,0,13,0.000000,41.107169,-83.80211
860Z200US45859,45859,ZCTA5 45859,384,0,13,0.000000,40.693054,-83.785735
860Z200US45860,45860,ZCTA5 45860,2326,0,13,0.000000,40.40033,-84.517378
860Z200US45861,45861,ZCTA5 45861,404,0,13,0.000000,41.085878,-84.425651
860Z200US45862,45862,ZCTA5 45862,1417,0,13,0.000000,40.670523,-84.515236
860Z200US45863,45863,ZCTA5 45863,1256,0,13,0.000000,40.910754,-84.452522
860Z200US45864,45864,ZCTA5 45864,225,0,13,0.000000,41.100214,-84.136736
860Z200US45865,45865,ZCTA5 45865,5522,0,18,0.000000,40.394258,-84.372922
860Z200US45866,45866,ZCTA5 45866,117,0,13,0.000000,40.48878,-84.550493
860Z200US45867,45867,ZCTA5 45867,978,0,13,0.000000,40.895538,-83.538416
860Z200US45868,45868,ZCTA5 45868,737,0,13,0.000000,40.97097,-83.851238
860Z200US45869,45869,ZCTA5 45869,4170,0,13,0.000000,40.456841,-84.390491
860Z200US45870,45870,ZCTA5 45870,445,0,13,0.000000,40.556255,-83.951444
860Z200US45871,45871,ZCTA5 45871,2167,0,13,0.000000,40.489115,-84.294025
860Z200US45872,45872,ZCTA5 45872,4548,0,13,0.000000,41.189167,-83.682423
860Z200US45873,45873,ZCTA5 45873,2414,0,13,0.000000,41.117833,-84.390235
860Z200US45874,45874,ZCTA5 45874,1820,0,13,0.000000,40.787757,-84.681229
860Z200US45875,45875,ZCTA5 45875,11547,0,20,0.000000,41.01966,-84.058602
860Z200US45876,45876,ZCTA5 45876,829,0,13,0.000000,40.934176,-84.338664
860Z200US45877,45877,ZCTA5 45877,2562,0,13,0.000000,40.959121,-83.933578
860Z200US45879,45879,ZCTA5 45879,6194,0,18,0.000000,41.128322,-84.563105
860Z200US45880,45880,ZCTA5 45880,2470,0,13,0.000000,41.067867,-84.741558
860Z200US45881,45881,ZCTA5 45881,1683,0,13,0.000000,40.946247,-83.780047
860Z200US45882,45882,ZCTA5 45882,2919,0,13,0.000000,40.683429,-84.677293
860Z200US45883,45883,ZCTA5 45883,4144,0,13,0.000000,40.399494,-84.619593
860Z200US45884,45884,ZCTA5 45884,141,0,13,0.000000,40.546709,-84.084183
860Z200US45885,45885,ZCTA5 45885,12753,0,20,0.000000,40.569863,-84.390644
860Z200US45886,45886,ZCTA5 45886,342,0,13,0.000000,40.9969,-84.620781
860Z200US45887,45887,ZCTA5 45887,4422,0,13,0.000000,40.710853,-84.365128
860Z200US45888,45888,ZCTA5 45888,166,0,13,0.000000,40.602322,-84.085692
860Z200US45889,45889,ZCTA5 45889,1687,0,13,0.000000,41.152611,-83.638601
860Z200US45890,45890,ZCTA5 45890,842,0,13,0.000000,40.979927,-83.494768
860Z200US45891,45891,ZCTA5 45891,15584,0,20,0.000000,40.873982,-84.577107
860Z200US45893,45893,ZCTA5 45893,160,0,13,0.000000,40.881452,-84.145379
860Z200US45894,45894,ZCTA5 45894,602,0,13,0.000000,40.759426,-84.471117
860Z200US45895,45895,ZCTA5 45895,17998,0,20,0.000000,40.563033,-84.145293
860Z200US45896,45896,ZCTA5 45896,1833,0,13,0.000000,40.607869,-83.942108
860Z200US45897,45897,ZCTA5 45897,115,0,13,0.000000,40.84148,-83.656145
860Z200US45898,45898,ZCTA5 45898,917,0,13,0.000000,40.733947,-84.751052
860Z200US45899,45899,ZCTA5 45899,206,0,13,0.000000,40.802675,-84.772307
860Z200US46001,46001,ZCTA5 46001,10375,0,20,0.000000,40.25141,-85.65806
860Z200US46011,46011,ZCTA5 46011,16534,0,20,0.000000,40.130099,-85.760763
860Z200US46012,46012,ZCTA5 46012,20855,0,24,0.000000,40.146095,-85.623061
860Z200US46013,46013,ZCTA5 46013,19073,0,20,0.000000,40.051228,-85.685737
860Z200US46016,46016,ZCTA5 46016,17834,0,20,0.000000,40.097821,-85.681485
860Z200US46017,46017,ZCTA5 46017,5181,0,18,0.000000,40.069281,-85.607157
860Z200US46030,46030,ZCTA5 46030,3035,0,13,0.000000,40.169794,-86.020635
860Z200US46031,46031,ZCTA5 46031,2456,0,13,0.000000,40.203688,-86.009558
860Z200US46032,46032,ZCTA5 46032,51515,0,30,0.000000,39.966569,-86.175131
860Z200US46033,46033,ZCTA5 46033,40881,0,27,0.000000,39.979283,-86.085557
860Z200US46034,46034,ZCTA5 46034,7531,0,18,0.000000,40.135385,-86.048472
860Z200US46035,46035,ZCTA5 46035,1348,0,13,0.000000,40.18922,-86.679018
860Z200US46036,46036,ZCTA5 46036,11683,0,20,0.000000,40.296875,-85.832902
860Z200US46037,46037,ZCTA5 46037,48713,0,27,0.000000,39.962809,-85.943916
860Z200US46038,46038,ZCTA5 46038,43754,0,27,0.000000,39.966704,-86.017173
860Z200US46039,46039,ZCTA5 46039,600,0,13,0.000000,40.370181,-86.311698
860Z200US46040,46040,ZCTA5 46040,15943,0,20,0.000000,39.927284,-85.834273
860Z200US46041,46041,ZCTA5 46041,23134,0,24,0.000000,40.295035,-86.493864
860Z200US46044,46044,ZCTA5 46044,2628,0,13,0.000000,40.211777,-85.792705
860Z200US46045,46045,ZCTA5 46045,162,0,13,0.000000,40.28961,-86.148659
860Z200US46047,46047,ZCTA5 46047,49,0,13,0.000000,40.284181,-85.947381
860Z200US46048,46048,ZCTA5 46048,2025,0,13,0.000000,39.954255,-85.807463
860Z200US46049,46049,ZCTA5 46049,763,0,13,0.000000,40.295013,-86.22179
860Z200US46050,46050,ZCTA5 46050,1808,0,13,0.000000,40.205165,-86.346298
860Z200US46051,46051,ZCTA5 46051,2919,0,13,0.000000,40.058556,-85.837927
860Z200US46052,46052,ZCTA5 46052,23553,0,24,0.000000,40.044295,-86.460975
860Z200US46055,46055,ZCTA5 46055,16010,0,20,0.000000,39.888415,-85.90221
860Z200US46056,46056,ZCTA5 46056,2076,0,13,0.000000,39.97271,-85.606902
860Z200US46057,46057,ZCTA5 46057,1270,0,13,0.000000,40.337978,-86.37802
860Z200US46058,46058,ZCTA5 46058,2093,0,13,0.000000,40.359822,-86.647782
860Z200US46060,46060,ZCTA5 46060,47610,0,27,0.000000,40.062575,-85.933198
860Z200US46062,46062,ZCTA5 46062,41060,0,27,0.000000,40.06129,-86.055942
860Z200US46063,46063,ZCTA5 46063,229,0,13,0.000000,40.271794,-85.723961
860Z200US46064,46064,ZCTA5 46064,18499,0,20,0.000000,39.981682,-85.738762
860Z200US46065,46065,ZCTA5 46065,3644,0,13,0.000000,40.42133,-86.61002
860Z200US46068,46068,ZCTA5 46068,2538,0,13,0.000000,40.375106,-86.11124
860Z200US46069,46069,ZCTA5 46069,7504,0,18,0.000000,40.138748,-86.230316
860Z200US46070,46070,ZCTA5 46070,2100,0,13,0.000000,40.346074,-85.66086
860Z200US46071,46071,ZCTA5 46071,3072,0,13,0.000000,40.11046,-86.608042
860Z200US46072,46072,ZCTA5 46072,9049,0,18,0.000000,40.28526,-86.068828
860Z200US46074,46074,ZCTA5 46074,48901,0,27,0.000000,40.036077,-86.173657
860Z200US46075,46075,ZCTA5 46075,9509,0,18,0.000000,40.020696,-86.3308
860Z200US46076,46076,ZCTA5 46076,1630,0,13,0.000000,40.370669,-85.946072
860Z200US46077,46077,ZCTA5 46077,36760,0,27,0.000000,39.98189,-86.278939
860Z200US46102,46102,ZCTA5 46102,390,0,13,0.000000,39.995552,-86.619922
860Z200US46103,46103,ZCTA5 46103,361,0,13,0.000000,39.689553,-86.61383
860Z200US46104,46104,ZCTA5 46104,1121,0,13,0.000000,39.658538,-85.601827
860Z200US46105,46105,ZCTA5 46105,1731,0,13,0.000000,39.764806,-86.813484
860Z200US46106,46106,ZCTA5 46106,10159,0,20,0.000000,39.513173,-86.205119
860Z200US46107,46107,ZCTA5 46107,13020,0,20,0.000000,39.716623,-86.091616
860Z200US46110,46110,ZCTA5 46110,917,0,13,0.000000,39.559379,-85.912843
860Z200US46111,46111,ZCTA5 46111,448,0,13,0.000000,39.541991,-86.367394
860Z200US46112,46112,ZCTA5 46112,44220,0,27,0.000000,39.86391,-86.382425
860Z200US46113,46113,ZCTA5 46113,17192,0,20,0.000000,39.636299,-86.302553
860Z200US46115,46115,ZCTA5 46115,1588,0,13,0.000000,39.737677,-85.566877
860Z200US46117,46117,ZCTA5 46117,527,0,13,0.000000,39.814706,-85.615963
860Z200US46118,46118,ZCTA5 46118,4709,0,13,0.000000,39.658691,-86.531342
860Z200US46120,46120,ZCTA5 46120,5947,0,18,0.000000,39.511408,-86.789098
860Z200US46121,46121,ZCTA5 46121,5271,0,18,0.000000,39.679042,-86.678783
860Z200US46122,46122,ZCTA5 46122,16974,0,20,0.000000,39.777144,-86.551807
860Z200US46123,46123,ZCTA5 46123,43353,0,27,0.000000,39.764437,-86.403388
860Z200US46124,46124,ZCTA5 46124,7304,0,18,0.000000,39.371013,-85.947876
860Z200US46125,46125,ZCTA5 46125,6,0,13,0.000000,39.521866,-86.641816
860Z200US46126,46126,ZCTA5 46126,3902,0,13,0.000000,39.618024,-85.88034
860Z200US46127,46127,ZCTA5 46127,390,0,13,0.000000,39.717665,-85.31583
860Z200US46128,46128,ZCTA5 46128,2490,0,13,0.000000,39.658583,-86.742562
860Z200US46130,46130,ZCTA5 46130,2455,0,13,0.000000,39.672748,-85.835022
860Z200US46131,46131,ZCTA5 46131,34647,0,27,0.000000,39.473489,-86.043592
860Z200US46133,46133,ZCTA5 46133,960,0,13,0.000000,39.595055,-85.310832
860Z200US46135,46135,ZCTA5 46135,19632,0,20,0.000000,39.654571,-86.893996
860Z200US46140,46140,ZCTA5 46140,43511,0,27,0.000000,39.801973,-85.772071
860Z200US46142,46142,ZCTA5 46142,34348,0,27,0.000000,39.62181,-86.175319
860Z200US46143,46143,ZCTA5 46143,61803,0,30,0.000000,39.595658,-86.113954
860Z200US46144,46144,ZCTA5 46144,216,0,13,0.000000,39.665814,-85.647072
860Z200US46146,46146,ZCTA5 46146,143,0,13,0.000000,39.579642,-85.569555
860Z200US46147,46147,ZCTA5 46147,2518,0,13,0.000000,39.971149,-86.622827
860Z200US46148,46148,ZCTA5 46148,4935,0,13,0.000000,39.77989,-85.475163
860Z200US46149,46149,ZCTA5 46149,1952,0,13,0.000000,39.883348,-86.554343
860Z200US46150,46150,ZCTA5 46150,854,0,13,0.000000,39.545464,-85.602908
860Z200US46151,46151,ZCTA5 46151,32446,0,27,0.000000,39.46049,-86.418365
860Z200US46154,46154,ZCTA5 46154,189,0,13,0.000000,39.856378,-85.770398
860Z200US46155,46155,ZCTA5 46155,46,0,13,0.000000,39.743565,-85.429499
860Z200US46156,46156,ZCTA5 46156,952,0,13,0.000000,39.489361,-85.49445
860Z200US46157,46157,ZCTA5 46157,4558,0,13,0.000000,39.55363,-86.528731
860Z200US46158,46158,ZCTA5 46158,24878,0,24,0.000000,39.579356,-86.373602
860Z200US46160,46160,ZCTA5 46160,6514,0,18,0.000000,39.351134,-86.268692
860Z200US46161,46161,ZCTA5 46161,2347,0,13,0.000000,39.668477,-85.696892
860Z200US46162,46162,ZCTA5 46162,227,0,13,0.000000,39.555779,-85.953942
860Z200US46163,46163,ZCTA5 46163,14498,0,20,0.000000,39.728582,-85.906051
860Z200US46164,46164,ZCTA5 46164,3840,0,13,0.000000,39.302574,-86.121576
860Z200US46165,46165,ZCTA5 46165,1992,0,13,0.000000,39.849817,-86.64015
860Z200US46166,46166,ZCTA5 46166,2813,0,13,0.000000,39.4269,-86.590326
860Z200US46167,46167,ZCTA5 46167,6944,0,18,0.000000,39.876973,-86.467801
860Z200US46168,46168,ZCTA5 46168,38826,0,27,0.000000,39.68999,-86.392709
860Z200US46170,46170,ZCTA5 46170,0,0,13,,39.571624,-86.862651
860Z200US46171,46171,ZCTA5 46171,2018,0,13,0.000000,39.525101,-86.960902
860Z200US46172,46172,ZCTA5 46172,2427,0,13,0.000000,39.827835,-86.818464
860Z200US46173,46173,ZCTA5 46173,10440,0,20,0.000000,39.600822,-85.4309
860Z200US46175,46175,ZCTA5 46175,489,0,13,0.000000,39.815724,-86.966359
860Z200US46176,46176,ZCTA5 46176,28782,0,24,0.000000,39.526531,-85.773369
860Z200US46180,46180,ZCTA5 46180,1085,0,13,0.000000,39.592189,-86.618525
860Z200US46181,46181,ZCTA5 46181,4964,0,13,0.000000,39.372155,-86.171601
860Z200US46182,46182,ZCTA5 46182,1803,0,13,0.000000,39.458578,-85.669424
860Z200US46183,46183,ZCTA5 46183,34,0,13,0.000000,39.653964,-86.28129
860Z200US46184,46184,ZCTA5 46184,13304,0,20,0.000000,39.558123,-86.066946
860Z200US46186,46186,ZCTA5 46186,1816,0,13,0.000000,39.894213,-85.644782
860Z200US46201,46201,ZCTA5 46201,30335,0,27,0.000000,39.773669,-86.10956
860Z200US46202,46202,ZCTA5 46202,20180,12,24,0.059465,39.7841,-86.161616
860Z200US46203,46203,ZCTA5 46203,37758,0,27,0.000000,39.736808,-86.095848
860Z200US46204,46204,ZCTA5 46204,11400,0,20,0.000000,39.770593,-86.157054
860Z200US46205,46205,ZCTA5 46205,28259,23,26,0.081390,39.829437,-86.134381
860Z200US46206,46206,ZCTA5 46206,0,0,13,,39.760267,-86.161071
860Z200US46208,46208,ZCTA5 46208,22379,14,20,0.062559,39.819071,-86.171083
860Z200US46214,46214,ZCTA5 46214,24472,0,24,0.000000,39.792817,-86.291528
860Z200US46216,46216,ZCTA5 46216,2767,0,13,0.000000,39.865958,-86.009333
860Z200US46217,46217,ZCTA5 46217,36917,0,27,0.000000,39.674631,-86.191451
860Z200US46218,46218,ZCTA5 46218,29360,0,24,0.000000,39.80713,-86.099554
860Z200US46219,46219,ZCTA5 46219,38855,0,27,0.000000,39.78393,-86.044636
860Z200US46220,46220,ZCTA5 46220,36952,0,27,0.000000,39.867114,-86.108848
860Z200US46221,46221,ZCTA5 46221,27027,0,24,0.000000,39.695987,-86.238728
860Z200US46222,46222,ZCTA5 46222,38887,5,11,0.012858,39.790968,-86.21526
860Z200US46224,46224,ZCTA5 46224,40228,0,27,0.000000,39.795413,-86.25689
860Z200US46225,46225,ZCTA5 46225,6037,0,18,0.000000,39.740314,-86.163255
860Z200US46226,46226,ZCTA5 46226,47099,0,27,0.000000,39.839211,-86.048552
860Z200US46227,46227,ZCTA5 46227,57587,0,30,0.000000,39.674763,-86.132676
860Z200US46228,46228,ZCTA5 46228,15724,0,20,0.000000,39.848228,-86.200725
860Z200US46229,46229,ZCTA5 46229,28457,0,24,0.000000,39.788237,-85.977015
860Z200US46231,46231,ZCTA5 46231,10371,0,20,0.000000,39.723464,-86.330553
860Z200US46234,46234,ZCTA5 46234,28300,0,24,0.000000,39.810574,-86.326281
860Z200US46235,46235,ZCTA5 46235,36317,0,27,0.000000,39.836957,-85.974537
860Z200US46236,46236,ZCTA5 46236,26416,0,24,0.000000,39.896639,-85.968156
860Z200US46237,46237,ZCTA5 46237,43473,0,27,0.000000,39.67189,-86.074788
860Z200US46239,46239,ZCTA5 46239,33931,0,27,0.000000,39.721517,-85.999033
860Z200US46240,46240,ZCTA5 46240,19595,0,20,0.000000,39.906045,-86.124635
860Z200US46241,46241,ZCTA5 46241,32565,28,46,0.085982,39.730422,-86.277774
860Z200US46250,46250,ZCTA5 46250,18147,0,20,0.000000,39.900812,-86.063376
860Z200US46254,46254,ZCTA5 46254,40674,162,187,0.398289,39.848326,-86.269687
860Z200US46256,46256,ZCTA5 46256,20990,0,24,0.000000,39.908383,-86.013138
860Z200US46259,46259,ZCTA5 46259,15169,0,20,0.000000,39.650921,-85.981462
860Z200US46260,46260,ZCTA5 46260,35707,0,27,0.000000,39.896902,-86.178492
860Z200US46268,46268,ZCTA5 46268,25913,0,24,0.000000,39.897442,-86.233327
860Z200US46278,46278,ZCTA5 46278,8450,0,18,0.000000,39.892944,-86.298055
860Z200US46280,46280,ZCTA5 46280,7514,0,18,0.000000,39.933838,-86.1352
860Z200US46290,46290,ZCTA5 46290,81,0,13,0.000000,39.93453,-86.161858
860Z200US46301,46301,ZCTA5 46301,650,0,13,0.000000,41.691837,-86.973274
860Z200US46302,46302,ZCTA5 46302,29,0,13,0.000000,41.364467,-87.123692
860Z200US46303,46303,ZCTA5 46303,17680,0,20,0.000000,41.373627,-87.479284
860Z200US46304,46304,ZCTA5 46304,28307,25,38,0.088317,41.614501,-87.050374
860Z200US46307,46307,ZCTA5 46307,71673,0,30,0.000000,41.40206,-87.325371
860Z200US46310,46310,ZCTA5 46310,14077,0,20,0.000000,41.179926,-87.2308
860Z200US46311,46311,ZCTA5 46311,23321,0,24,0.000000,41.468381,-87.509187
860Z200US46312,46312,ZCTA5 46312,26022,0,24,0.000000,41.650459,-87.451123
860Z200US46319,46319,ZCTA5 46319,17847,0,20,0.000000,41.521837,-87.421897
860Z200US46320,46320,ZCTA5 46320,14353,0,20,0.000000,41.608922,-87.497554
860Z200US46321,46321,ZCTA5 46321,23733,38,56,0.160115,41.54751,-87.503268
860Z200US46322,46322,ZCTA5 46322,23680,0,24,0.000000,41.546622,-87.457616
860Z200US46323,46323,ZCTA5 46323,23047,0,24,0.000000,41.589434,-87.453729
860Z200US46324,46324,ZCTA5 46324,21409,0,24,0.000000,41.583791,-87.501995
860Z200US46327,46327,ZCTA5 46327,10597,0,20,0.000000,41.648591,-87.499255
860Z200US46340,46340,ZCTA5 46340,1524,0,13,0.000000,41.382571,-86.770664
860Z200US46341,46341,ZCTA5 46341,10048,0,20,0.000000,41.309672,-87.214561
860Z200US46342,46342,ZCTA5 46342,32224,0,27,0.000000,41.518185,-87.244908
860Z200US46345,46345,ZCTA5 46345,66,0,13,0.000000,41.53036,-86.699931
860Z200US46346,46346,ZCTA5 46346,1358,0,13,0.000000,41.478173,-86.69332
860Z200US46347,46347,ZCTA5 46347,4951,0,13,0.000000,41.305001,-87.008573
860Z200US46348,46348,ZCTA5 46348,1217,0,13,0.000000,41.309823,-86.862422
860Z200US46349,46349,ZCTA5 46349,3416,0,13,0.000000,41.11198,-87.424918
860Z200US46350,46350,ZCTA5 46350,44763,0,27,0.000000,41.607057,-86.721724
860Z200US46356,46356,ZCTA5 46356,19721,0,20,0.000000,41.263731,-87.417139
860Z200US46360,46360,ZCTA5 46360,43817,0,27,0.000000,41.689234,-86.86512
860Z200US46365,46365,ZCTA5 46365,992,0,13,0.000000,41.602287,-86.544223
860Z200US46366,46366,ZCTA5 46366,5601,0,18,0.000000,41.21364,-86.768018
860Z200US46368,46368,ZCTA5 46368,40301,0,27,0.000000,41.591612,-87.178939
860Z200US46371,46371,ZCTA5 46371,3396,0,13,0.000000,41.678628,-86.593031
860Z200US46373,46373,ZCTA5 46373,18843,0,20,0.000000,41.441816,-87.467779
860Z200US46374,46374,ZCTA5 46374,1290,0,13,0.000000,41.205382,-86.899462
860Z200US46375,46375,ZCTA5 46375,24188,0,24,0.000000,41.491453,-87.452867
860Z200US46376,46376,ZCTA5 46376,319,0,13,0.000000,41.184635,-87.476036
860Z200US46377,46377,ZCTA5 46377,45,0,13,0.000000,41.194282,-87.347795
860Z200US46379,46379,ZCTA5 46379,234,0,13,0.000000,41.156817,-87.430166
860Z200US46381,46381,ZCTA5 46381,212,0,13,0.000000,41.176323,-87.33446
860Z200US46382,46382,ZCTA5 46382,1835,0,13,0.000000,41.461306,-86.761986
860Z200US46383,46383,ZCTA5 46383,42183,0,27,0.000000,41.457895,-87.002008
860Z200US46385,46385,ZCTA5 46385,40856,0,27,0.000000,41.464389,-87.124112
860Z200US46390,46390,ZCTA5 46390,2554,0,13,0.000000,41.419466,-86.881518
860Z200US46391,46391,ZCTA5 46391,8986,0,18,0.000000,41.554106,-86.918985
860Z200US46392,46392,ZCTA5 46392,8302,0,18,0.000000,41.178499,-87.054975
860Z200US46393,46393,ZCTA5 46393,216,0,13,0.000000,41.513891,-87.168001
860Z200US46394,46394,ZCTA5 46394,11894,0,20,0.000000,41.682008,-87.499922
860Z200US46402,46402,ZCTA5 46402,5836,0,18,0.000000,41.61783,-87.337827
860Z200US46403,46403,ZCTA5 46403,10929,0,20,0.000000,41.610527,-87.258152
860Z200US46404,46404,ZCTA5 46404,15428,0,20,0.000000,41.584948,-87.374471
860Z200US46405,46405,ZCTA5 46405,12184,0,20,0.000000,41.573828,-87.263247
860Z200US46406,46406,ZCTA5 46406,9001,0,18,0.000000,41.606134,-87.408651
860Z200US46407,46407,ZCTA5 46407,8577,0,18,0.000000,41.578413,-87.330432
860Z200US46408,46408,ZCTA5 46408,15747,0,20,0.000000,41.545938,-87.368484
860Z200US46409,46409,ZCTA5 46409,7184,0,18,0.000000,41.548258,-87.32423
860Z200US46410,46410,ZCTA5 46410,39243,0,27,0.000000,41.482028,-87.334679
860Z200US46501,46501,ZCTA5 46501,3780,0,13,0.000000,41.221645,-86.245803
860Z200US46502,46502,ZCTA5 46502,0,0,13,,41.261016,-85.976594
860Z200US46504,46504,ZCTA5 46504,3500,0,13,0.000000,41.301217,-86.111595
860Z200US46506,46506,ZCTA5 46506,9994,0,18,0.000000,41.462622,-86.1724
860Z200US46507,46507,ZCTA5 46507,9991,0,18,0.000000,41.721042,-85.815643
860Z200US46508,46508,ZCTA5 46508,203,0,13,0.000000,41.155122,-85.969414
860Z200US46510,46510,ZCTA5 46510,2984,0,13,0.000000,41.121661,-85.870707
860Z200US46511,46511,ZCTA5 46511,3755,0,13,0.000000,41.220729,-86.428425
860Z200US46513,46513,ZCTA5 46513,0,0,13,,41.362876,-86.448101
860Z200US46514,46514,ZCTA5 46514,42389,0,27,0.000000,41.722679,-85.974999
860Z200US46516,46516,ZCTA5 46516,31871,0,27,0.000000,41.678907,-85.947966
860Z200US46517,46517,ZCTA5 46517,25433,0,24,0.000000,41.62729,-85.997855
860Z200US46524,46524,ZCTA5 46524,2023,0,13,0.000000,41.305641,-86.014116
860Z200US46526,46526,ZCTA5 46526,33668,69,111,0.204942,41.558788,-85.87665
860Z200US46528,46528,ZCTA5 46528,26248,0,24,0.000000,41.600525,-85.784864
860Z200US46530,46530,ZCTA5 46530,31598,0,27,0.000000,41.740931,-86.126918
860Z200US46531,46531,ZCTA5 46531,1825,0,13,0.000000,41.356985,-86.519382
860Z200US46532,46532,ZCTA5 46532,1921,0,13,0.000000,41.411266,-86.630511
860Z200US46534,46534,ZCTA5 46534,10811,0,20,0.000000,41.285345,-86.617818
860Z200US46536,46536,ZCTA5 46536,2964,0,13,0.000000,41.514551,-86.298011
860Z200US46537,46537,ZCTA5 46537,475,0,13,0.000000,41.457313,-86.306584
860Z200US46538,46538,ZCTA5 46538,4291,0,13,0.000000,41.330237,-85.823415
860Z200US46539,46539,ZCTA5 46539,2659,0,13,0.000000,41.163149,-86.026511
860Z200US46540,46540,ZCTA5 46540,12993,0,20,0.000000,41.671519,-85.696675
860Z200US46542,46542,ZCTA5 46542,5096,30,48,0.588697,41.396628,-85.869691
860Z200US46543,46543,ZCTA5 46543,4741,0,13,0.000000,41.533403,-85.671198
860Z200US46544,46544,ZCTA5 46544,31077,0,27,0.000000,41.615165,-86.128266
860Z200US46545,46545,ZCTA5 46545,26606,0,24,0.000000,41.693491,-86.146569
860Z200US46550,46550,ZCTA5 46550,12843,0,20,0.000000,41.446944,-86.000648
860Z200US46552,46552,ZCTA5 46552,7047,0,18,0.000000,41.706295,-86.481902
860Z200US46553,46553,ZCTA5 46553,3828,0,13,0.000000,41.480038,-85.850932
860Z200US46554,46554,ZCTA5 46554,4405,0,13,0.000000,41.557413,-86.416992
860Z200US46555,46555,ZCTA5 46555,2517,0,13,0.000000,41.329174,-85.680113
860Z200US46556,46556,ZCTA5 46556,8344,0,18,0.000000,41.701939,-86.244835
860Z200US46561,46561,ZCTA5 46561,13996,0,20,0.000000,41.66575,-86.071502
860Z200US46562,46562,ZCTA5 46562,5040,0,18,0.000000,41.208342,-85.684902
860Z200US46563,46563,ZCTA5 46563,23615,0,24,0.000000,41.355358,-86.325957
860Z200US46565,46565,ZCTA5 46565,9014,0,18,0.000000,41.691206,-85.583664
860Z200US46567,46567,ZCTA5 46567,9292,0,18,0.000000,41.415775,-85.732336
860Z200US46570,46570,ZCTA5 46570,1279,0,13,0.000000,41.207976,-86.120079
860Z200US46571,46571,ZCTA5 46571,6315,0,18,0.000000,41.565539,-85.547025
860Z200US46572,46572,ZCTA5 46572,115,0,13,0.000000,41.40806,-86.393087
860Z200US46573,46573,ZCTA5 46573,3936,0,13,0.000000,41.544364,-86.069668
860Z200US46574,46574,ZCTA5 46574,7426,0,18,0.000000,41.481921,-86.486565
860Z200US46580,46580,ZCTA5 46580,21794,0,24,0.000000,41.213832,-85.869547
860Z200US46582,46582,ZCTA5 46582,14604,0,20,0.000000,41.279693,-85.851626
860Z200US46590,46590,ZCTA5 46590,5080,0,18,0.000000,41.219142,-85.804586
860Z200US46595,46595,ZCTA5 46595,0,0,13,,41.526314,-86.163421
